,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Purdue ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Moses,33,5,12,.417,3,5,.600,2,7,.286,0,0,,0,4,4,2,0,1,2,2,12
1,Dee Dee Williams,31,5,8,.625,4,5,.800,1,3,.333,0,0,,1,3,4,5,0,3,1,0,11
2,April Wilson,25,5,11,.455,3,5,.600,2,6,.333,0,0,,1,3,4,9,1,0,5,2,12
3,Camille Redmon,20,4,8,.500,4,8,.500,0,0,,0,0,,5,4,9,1,1,1,2,5,8
4,Liza Clemons,17,3,4,.750,3,4,.750,0,0,,1,1,1.000,1,3,4,2,0,0,0,0,7
6,Whitney Bays,24,9,15,.600,9,15,.600,0,0,,2,4,.500,5,8,13,4,2,0,3,2,20
7,Hayden Hamby,17,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,0,1,0,2,2,3
8,Torrie Thornton,14,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,4,4,1,0,0,1,1,3
9,Bridget Perry,13,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,2,2,2,0,1,0,0,8
10,Ashley Morrissette,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,1,1,0
11,Joslyn Massey,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,36,67,.537,28,47,.596,8,20,.400,4,6,.667,14,31,45,27,5,6,17,15,84
