,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paige Bueckers,36,.757,.731,.154,.462,0.0,25.0,14.1,20.8,5.8,8.2,11.3,21.6,151,65,
1,Evina Westbrook,35,.528,.500,.333,.111,3.7,17.1,11.3,12.2,1.5,4.2,9.6,13.1,129,79,
2,Olivia Nelson-Ododa,32,.568,.529,.000,.294,12.1,12.5,12.3,16.3,0.0,0.0,13.5,30.6,122,86,
3,Christyn Williams,25,.624,.611,.222,.333,0.0,24.0,13.5,14.1,0.0,0.0,8.8,19.9,135,84,
4,Nika Muhl,14,.500,.500,.000,.000,0.0,7.1,4.0,7.3,7.4,0.0,33.3,9.4,83,70,
6,Aaliyah Edwards,25,.776,.800,.000,.200,31.0,24.0,27.0,5.5,0.0,5.9,15.5,22.7,143,80,
7,Aubrey Griffin,13,.647,.667,.000,.333,39.7,23.1,30.3,10.4,0.0,0.0,0.0,23.3,159,84,
8,Anna Makurat,13,.606,.500,.500,.500,0.0,15.4,8.7,23.7,0.0,11.4,0.0,8.3,169,79,
9,Mir McLean,3,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.4,71,89,
10,Saylor Poffenbarger,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,89,
11,Piath Gabriel,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,89,
12,School Totals,200,.634,.613,.127,.282,45.2,92.5,71.8,54.8,9.1,18.5,12.0,100.0,132.5,76.6,
