,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paige Bueckers,36,9,13,.692,8,11,.727,1,2,.500,5,6,.833,0,9,9,6,4,2,2,1,24
1,Evina Westbrook,35,4,9,.444,3,6,.500,1,3,.333,1,1,1.000,1,6,7,4,1,1,1,2,10
2,Olivia Nelson-Ododa,32,9,17,.529,9,17,.529,0,0,,4,5,.800,3,4,7,4,0,0,3,3,22
3,Christyn Williams,25,5,9,.556,4,7,.571,1,2,.500,2,3,.667,0,6,6,3,0,0,1,3,13
4,Nika Muhl,14,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,1,2,0,1,1,2
6,Aaliyah Edwards,25,8,10,.800,8,10,.800,0,0,,1,2,.500,6,6,12,1,0,1,2,4,17
7,Aubrey Griffin,13,4,6,.667,4,6,.667,0,0,,1,2,.500,4,3,7,1,0,0,0,2,9
8,Anna Makurat,13,1,2,.500,1,1,1.000,0,1,.000,1,1,1.000,0,2,2,3,0,1,0,0,3
9,Mir McLean,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2
10,Saylor Poffenbarger,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Piath Gabriel,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,42,71,.592,39,62,.629,3,9,.333,15,20,.750,14,37,51,23,7,5,11,16,102
