,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Quinnipiac ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Samantha Guastella,30,2,10,.200,1,3,.333,1,7,.143,5,5,1.000,0,5,5,1,0,0,1,4,10
1,Jasmine Martin,28,8,14,.571,4,8,.500,4,6,.667,4,6,.667,2,3,5,1,1,0,1,3,24
2,Gillian Abshire,26,4,9,.444,0,2,.000,4,7,.571,0,0,,0,0,0,6,1,1,1,4,12
3,Nikoline Ostergaard,26,1,4,.250,1,4,.250,0,0,,2,3,.667,4,4,8,1,2,0,3,4,4
4,Val Driscoll,14,0,3,.000,0,3,.000,0,0,,3,4,.750,1,1,2,1,1,0,1,1,3
6,Maria Napolitiano,21,3,8,.375,1,3,.333,2,5,.400,2,2,1.000,0,1,1,0,0,0,0,2,10
7,Adily Martucci,13,4,5,.800,4,5,.800,0,0,,2,3,.667,2,1,3,0,1,0,3,1,10
8,Brianah Ramos,11,0,2,.000,0,1,.000,0,1,.000,6,6,1.000,0,0,0,0,1,0,0,0,6
9,Sarah Shewan,10,0,4,.000,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0
10,Jen Fay,8,0,2,.000,0,2,.000,0,0,,2,4,.500,1,0,1,0,0,0,1,0,2
11,Shaina Earle,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Carly Fabbri,2,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
13,Brittany Johnson,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
14,Morgan Manz,2,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
15,Tiffany Webster,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
16,School Totals,200,23,66,.348,11,37,.297,12,29,.414,26,33,.788,10,17,27,11,7,1,11,21,84
