,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Janee Thompson,24,.743,.688,.250,.375,11.1,5.1,7.0,9.3,0.0,0.0,39.2,23.5,101,80,
1,Samarie Walker,24,.600,.600,.000,.000,27.8,23.1,24.6,0.0,0.0,2.6,9.1,16.9,136,62,
2,DeNesha Stallworth,21,.443,.455,.000,.273,19.0,17.6,18.0,11.0,2.1,14.7,7.5,23.4,115,58,
3,Kastine Evans,19,.336,.200,.800,.400,0.0,6.5,4.4,5.0,2.3,0.0,33.8,17.2,63,74,
4,Bria Goss,16,.692,.643,.286,.286,0.0,23.1,15.8,14.7,0.0,0.0,11.3,20.4,149,62,
6,Jennifer O'Neill,21,.879,.909,.364,.182,0.0,5.9,4.0,6.6,0.0,0.0,7.8,22.6,172,79,
7,Azia Bishop,19,.590,.625,.000,.125,28.1,13.0,17.7,6.3,0.0,13.0,19.2,20.2,116,66,
8,Linnae Harper,18,.600,.600,.000,.000,0.0,23.9,16.4,0.0,2.4,0.0,9.1,22.5,124,56,
9,Jelleah Sidney,16,.432,.333,.000,.333,8.3,26.9,21.1,19.2,2.7,7.7,12.7,18.1,120,49,
10,Makayla Epps,16,.500,.500,.000,.000,0.0,0.0,0.0,42.2,0.0,0.0,66.7,13.8,82,84,
11,Bernisha Pinkett,6,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,18.4,102,83,
12,School Totals,200,.608,.594,.175,.188,50.0,69.2,63.2,43.2,4.3,18.5,20.2,100.0,115.2,65.2,
