,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Gonzaga ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Taelor Karr,35,1,4,.250,1,3,.333,0,1,.000,0,0,,0,2,2,4,0,0,1,2,2
1,Katelan Redmon,34,5,15,.333,5,15,.333,0,0,,0,1,.000,3,4,7,3,1,0,2,1,10
2,Kelly Bowen,31,4,11,.364,4,9,.444,0,2,.000,3,3,1.000,4,5,9,0,0,0,1,2,11
3,Kayla Standish,30,11,20,.550,11,20,.550,0,0,,3,3,1.000,1,1,2,3,2,0,0,4,25
4,Haiden Palmer,26,2,8,.250,2,6,.333,0,2,.000,0,0,,1,0,1,0,1,0,2,5,4
6,Jazmine Redmon,18,1,4,.250,1,4,.250,0,0,,0,0,,1,1,2,2,4,0,3,1,2
7,Danielle Walter,13,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5
8,Shannon Reader,6,1,2,.500,1,2,.500,0,0,,1,2,.500,1,0,1,0,0,0,1,1,3
9,Stephanie Golden,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0
10,Sunny Greinacher,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Keani Albanez,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
12,Meghan Winters,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,27,67,.403,26,61,.426,1,6,.167,7,9,.778,11,14,25,12,8,1,10,19,62
