,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Troy,82.9,0.182,14.2,13.2,0.054,37.3
1,Oregon State,82.9,0.457,19.0,31.7,0.145,88.0
