,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,DiDi Richards,21,0,1,.000,0,1,.000,0,0,,2,2,1.000,6,2,8,7,1,0,1,2,2
1,Juicy Landrum,19,4,8,.500,1,3,.333,3,5,.600,3,3,1.000,1,5,6,3,0,0,0,0,14
2,Chloe Jackson,19,2,8,.250,2,8,.250,0,0,,0,0,,0,2,2,6,1,1,0,1,4
3,Kalani Brown,18,6,9,.667,6,9,.667,0,0,,5,8,.625,5,6,11,1,0,2,2,2,17
4,Lauren Cox,17,4,6,.667,3,5,.600,1,1,1.000,5,5,1.000,1,3,4,3,0,2,0,2,14
6,Queen Egbo,21,3,6,.500,3,6,.500,0,0,,1,4,.250,3,4,7,0,1,2,1,3,7
7,Honesty Scott-Grayson,19,2,6,.333,1,4,.250,1,2,.500,2,2,1.000,1,3,4,1,0,1,1,1,7
8,NaLyssa Smith,18,6,12,.500,6,12,.500,0,0,,2,3,.667,4,6,10,0,2,0,1,1,14
9,Aquira DeCosta,16,4,6,.667,1,2,.500,3,4,.750,0,0,,1,2,3,1,1,1,1,0,11
10,Trinity Oliver,14,0,3,.000,0,3,.000,0,0,,0,0,,0,1,1,2,1,0,0,1,0
11,Moon Ursin,12,1,2,.500,0,1,.000,1,1,1.000,2,2,1.000,0,1,1,3,1,0,2,0,5
12,Caitlin Bickle,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0
13,School Totals,200,32,67,.478,23,54,.426,9,13,.692,22,29,.759,22,35,57,27,9,9,10,13,95
