,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tulane ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brett Benzio,37,4,8,.500,4,8,.500,0,0,,1,4,.250,6,2,8,0,0,2,2,2,9
1,Roshaunda Barnes,35,7,19,.368,4,11,.364,3,8,.375,0,0,,0,2,2,3,3,0,0,3,17
2,Chassity Brown,35,4,16,.250,1,7,.143,3,9,.333,2,4,.500,2,3,5,2,3,1,1,2,13
3,Tiffany Aidoo,31,3,8,.375,2,2,1.000,1,6,.167,0,0,,0,3,3,1,3,0,4,1,7
4,Danielle Nunn,10,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,5,0
6,Olivia Grayson,22,1,5,.200,1,3,.333,0,2,.000,0,0,,2,2,4,4,2,0,3,4,2
7,Indira Kaljo,17,3,9,.333,1,1,1.000,2,8,.250,0,0,,1,1,2,1,0,0,0,1,8
8,Janique Kautsky,13,1,2,.500,0,0,,1,2,.500,0,0,,0,3,3,0,0,0,0,2,3
9,School Totals,200,23,69,.333,13,34,.382,10,35,.286,3,8,.375,12,16,28,11,11,3,11,20,59
