,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Iowa State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Yashira Delgado,39,.778,.800,.200,.600,0.0,4.8,3.0,36.4,2.8,0.0,52.6,17.7,86,70,
1,Natasha Howard,37,.503,.556,.000,.222,13.0,25.1,20.7,0.0,3.0,10.3,44.7,25.1,57,54,
2,Brittany Brown,31,.444,.444,.111,.000,10.3,6.0,7.6,8.1,5.3,0.0,10.0,16.7,94,63,
3,Lauren Coleman,30,.643,.643,.857,.000,0.0,6.2,3.9,7.8,0.0,0.0,0.0,12.1,137,76,
4,Emiah Bingley,25,.300,.300,.800,.000,0.0,11.2,7.1,16.5,2.2,0.0,28.6,14.5,59,68,
6,Ivey Slaughter,20,.400,.400,.000,.000,8.0,55.8,38.2,0.0,8.3,0.0,28.6,18.1,62,25,
7,Morgan Jones,15,.485,.200,.200,1.800,0.0,12.4,7.8,0.0,0.0,12.7,30.9,44.8,75,68,
8,Kai James,3,1.000,1.000,.000,.000,0.0,31.0,19.6,0.0,0.0,0.0,50.0,34.6,66,61,
9,School Totals,200,.522,.500,.283,.304,24.0,79.1,58.8,47.6,15.3,14.3,32.2,100.0,76.4,61.1,
