,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Yashira Delgado,39,4,5,.800,4,4,1.000,0,1,.000,2,3,.667,0,2,2,6,2,0,7,2,10
1,Natasha Howard,37,5,9,.556,5,9,.556,0,0,,0,2,.000,3,10,13,0,2,2,8,3,10
2,Brittany Brown,31,4,9,.444,4,8,.500,0,1,.000,0,0,,2,2,4,1,3,0,1,1,8
3,Lauren Coleman,30,3,7,.429,0,1,.000,3,6,.500,0,0,,0,2,2,1,0,0,0,1,9
4,Emiah Bingley,25,1,5,.200,0,1,.000,1,4,.250,0,0,,0,3,3,2,1,0,2,2,3
6,Ivey Slaughter,20,2,5,.400,2,5,.400,0,0,,0,0,,1,12,13,0,3,0,2,3,4
7,Morgan Jones,15,1,5,.200,1,4,.250,0,1,.000,7,9,.778,0,2,2,0,0,1,4,3,9
8,Kai James,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2
9,School Totals,200,21,46,.457,17,33,.515,4,13,.308,9,14,.643,6,34,40,10,11,3,25,15,55
