,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Green Bay ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Julie Wojta,37,2,10,.200,2,9,.222,0,1,.000,6,6,1.000,2,7,9,1,2,0,4,3,10
1,Celeste Hoewisch,36,5,8,.625,5,7,.714,0,1,.000,13,15,.867,1,4,5,2,4,0,6,5,23
2,Sarah Eichler,34,1,3,.333,1,2,.500,0,1,.000,2,4,.500,0,7,7,0,1,0,5,2,4
3,Kayla Tetschlag,30,3,8,.375,3,5,.600,0,3,.000,8,9,.889,4,3,7,3,0,1,3,5,14
4,Heather Golden,11,0,2,.000,0,2,.000,0,0,,1,2,.500,0,1,1,0,0,0,1,2,1
6,Adrian Ritchie,30,4,7,.571,2,3,.667,2,4,.500,4,4,1.000,1,2,3,3,1,0,5,3,14
7,Hannah Quilling,18,1,4,.250,0,1,.000,1,3,.333,0,0,,0,1,1,1,1,0,6,3,3
8,Stephanie Sension,4,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0
9,School Totals,200,16,44,.364,13,31,.419,3,13,.231,34,40,.850,8,27,35,10,9,1,30,23,69
