,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brianna Butler,37,.413,.182,.455,.909,3.0,22.6,13.7,21.9,1.7,0.0,6.1,23.1,116,82,
1,Shakeya Leary,28,.636,.500,.000,1.000,19.8,10.0,14.5,0.0,0.0,0.0,8.0,23.3,147,93,
2,Rachel Coffey,27,.386,.417,.667,.167,4.1,10.3,7.5,10.6,0.0,0.0,0.0,12.4,114,92,
3,Brittney Sykes,26,.452,.333,.083,.417,21.4,25.0,23.4,14.2,2.5,0.0,12.3,32.5,112,80,
4,Isabella Slim,11,.000,.000,.500,.000,10.1,8.5,9.2,0.0,0.0,0.0,0.0,9.5,28,95,
6,Taylor Ford,20,.600,.600,.200,.000,11.1,9.3,10.1,0.0,0.0,0.0,16.7,15.7,117,89,
7,Cornelia Fondren,13,.000,.000,.000,.000,8.5,7.2,7.8,0.0,0.0,9.0,50.0,16.1,10,89,
8,Briana Day,12,.808,1.000,.000,.500,9.3,15.5,12.7,0.0,0.0,0.0,0.0,10.6,160,82,
9,La'Shay Taft,12,.000,.000,.750,.500,9.3,7.8,8.4,0.0,0.0,0.0,17.0,25.6,8,91,
10,Alexis Peterson,11,.385,.000,.000,2.000,0.0,25.4,13.8,0.0,0.0,0.0,0.0,17.8,114,85,
11,Phylesha Bullard,3,,,,,0.0,0.0,0.0,0.0,21.4,0.0,100.0,17.4,0,53,
12,School Totals,200,.429,.324,.278,.574,50.0,74.4,63.3,29.4,4.8,2.9,11.6,100.0,95.2,85.5,
