,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Belmont ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kylee Smith,36,7,16,.438,6,9,.667,1,7,.143,1,2,.500,0,2,2,3,2,0,2,1,16
1,Darby Maggard,36,3,8,.375,2,5,.400,1,3,.333,1,1,1.000,0,2,2,4,2,0,3,0,8
2,Jenny Roy,34,1,6,.167,0,4,.000,1,2,.500,0,0,,3,6,9,0,0,0,1,3,3
3,Sally McCabe,21,0,8,.000,0,6,.000,0,2,.000,0,0,,1,1,2,4,0,1,0,3,0
4,Lauren Thompson,15,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,1,2
6,Frankie Joubran,25,7,11,.636,7,11,.636,0,0,,3,5,.600,1,4,5,0,0,0,0,0,17
7,Ellie Harmeyer,16,2,4,.500,0,1,.000,2,3,.667,3,4,.750,0,3,3,1,0,0,2,3,9
8,Sierra Jones,11,1,1,1.000,0,0,,1,1,1.000,2,2,1.000,0,2,2,0,0,0,1,1,5
9,Natalie Cohlmeyer,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Madison Blevins,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Sam Ross,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,School Totals,200,22,56,.393,16,38,.421,6,18,.333,10,14,.714,5,22,27,12,4,2,9,12,60
