,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Florida State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tori Lasker,36,.726,.688,.750,.250,0.0,11.5,5.7,17.7,0.0,0.0,25.3,19.1,106,134,
1,Terrion Moore,35,.000,.000,.000,.000,0.0,3.9,2.0,40.3,0.0,0.0,66.7,5.0,62,136,
2,Monique Townson,30,.125,.125,.250,.000,0.0,4.6,2.3,0.0,3.9,0.0,20.0,19.3,20,128,
3,Keanna Keys,25,.625,.400,.000,1.600,0.0,16.6,8.3,0.0,0.0,0.0,37.0,31.3,81,131,
4,Ronjanae DeGray,20,.457,.400,.000,.200,0.0,20.7,10.3,0.0,0.0,0.0,8.4,34.4,81,129,
6,Raeyana DeGray,22,.380,.333,.333,.667,0.0,6.3,3.1,0.0,0.0,0.0,20.5,12.8,61,135,
7,Yanina Inkina,16,.300,.300,.200,.000,17.2,0.0,8.6,0.0,0.0,0.0,9.1,39.8,61,136,
8,Anna Hurlburt,7,1.000,1.000,.000,.000,0.0,59.1,29.6,0.0,0.0,0.0,0.0,8.3,200,117,
9,Teal Battle,5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,23.1,72,136,
10,Kyra Collier,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,138,
11,School Totals,200,.457,.394,.234,.298,6.9,51.7,29.3,47.1,2.9,0.0,23.0,100.0,71.0,131.9,
