,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Imani Wright,27,.606,.500,.333,.500,0.0,10.2,5.1,4.8,0.0,4.1,0.0,12.9,156,76,
1,Ama Degbeon,27,.500,.500,.000,.000,10.2,15.3,12.8,8.8,0.0,0.0,0.0,3.5,164,80,
2,Chatrice White,23,.599,.625,.000,.750,18.0,42.0,30.0,0.0,5.0,4.8,15.8,26.2,118,61,
3,AJ Alix,23,.803,.786,.286,.143,12.0,18.0,15.0,33.1,5.0,0.0,21.2,19.6,149,68,
4,Shakayla Thomas,19,.643,.733,.067,.733,0.0,29.0,14.5,0.0,9.1,0.0,4.8,52.4,127,58,
6,Nicki Ekhomu,31,.599,.438,.125,.750,4.4,17.8,11.1,8.3,1.9,0.0,15.8,19.5,131,75,
7,Nausia Woolfolk,27,.571,.571,.143,.000,25.5,15.3,20.4,10.2,2.1,0.0,22.2,15.9,123,75,
8,Iho Lopez,12,.380,.333,.000,.667,11.5,11.5,11.5,0.0,0.0,0.0,20.5,19.4,83,80,
9,Savannah Wilkinson,11,.625,.625,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.7,111,81,
10,School Totals,200,.617,.608,.150,.483,48.3,93.1,70.7,34.3,13.0,5.6,13.0,100.0,131.9,71.0,
