,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisiana State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Asha Thomas,40,1.000,1.000,1.000,.000,0.0,8.1,5.4,7.1,0.0,0.0,10.0,14.5,162,96,
1,Mikayla Cowling,38,.438,.438,.750,.000,0.0,8.5,5.6,31.3,3.4,0.0,60.0,30.5,46,87,
2,Mi'Cole Cayton,31,.500,.500,.000,.000,0.0,7.0,4.6,37.0,2.1,0.0,20.0,9.4,120,92,
3,Kristine Anigwe,27,.489,.333,.000,.583,15.6,20.0,18.5,10.5,0.0,13.5,11.7,36.7,106,79,
4,Penina Davidson,15,1.000,1.000,.000,.000,28.1,7.2,14.3,0.0,0.0,0.0,66.7,11.6,67,97,
6,Courtney Range,26,.125,.125,.375,.000,8.1,16.6,13.7,8.3,0.0,2.8,0.0,17.8,49,88,
7,CJ West,17,.886,1.000,.000,.667,12.4,12.7,12.6,0.0,0.0,0.0,20.5,16.7,127,91,
8,Jaelyn Brown,6,,,,,0.0,18.0,11.9,66.7,0.0,0.0,100.0,9.7,78,86,
9,School Totals,200,.558,.522,.400,.200,31.6,56.8,48.2,75.0,4.8,10.9,28.9,100.0,88.7,83.9,
