,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,California ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Asha Thomas,40,6,9,.667,0,0,,6,9,.667,0,0,,0,3,3,1,0,0,1,0,18
1,Mikayla Cowling,38,3,8,.375,2,2,1.000,1,6,.167,0,0,,0,3,3,5,2,0,12,3,7
2,Mi'Cole Cayton,31,2,4,.500,2,4,.500,0,0,,0,0,,0,2,2,5,1,0,1,2,4
3,Kristine Anigwe,27,4,12,.333,4,12,.333,0,0,,7,7,1.000,2,5,7,1,0,5,2,4,15
4,Penina Davidson,15,1,1,1.000,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,2,0,2
6,Courtney Range,26,1,8,.125,1,5,.200,0,3,.000,0,0,,1,4,5,1,0,1,0,1,2
7,CJ West,17,3,3,1.000,3,3,1.000,0,0,,1,2,.500,1,2,3,0,0,0,1,2,7
8,Jaelyn Brown,6,0,0,,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,1,0
9,School Totals,200,20,45,.444,13,27,.481,7,18,.389,8,9,.889,6,21,27,15,3,6,20,13,55
