,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Eugeneia McPherson,39,.457,.450,.300,.200,3.8,3.9,3.9,20.6,1.5,0.0,15.5,17.6,97,106,
1,Nadirah McKenith,35,.852,.833,.111,.778,4.2,17.6,10.8,14.3,1.7,3.6,39.8,30.6,104,101,
2,Da'Shena Stevens,35,.432,.333,.000,.333,4.2,22.0,12.9,17.6,5.0,0.0,6.8,22.5,102,95,
3,Shenneika Smith,33,.528,.556,.000,.111,4.5,23.3,13.7,0.0,1.8,3.8,9.6,16.9,102,100,
4,Amber Thompson,18,.612,.667,.000,1.333,8.2,25.6,16.8,0.0,0.0,6.9,0.0,14.1,137,101,
6,Keylantra Langley,20,.769,.500,.000,2.000,0.0,0.0,0.0,0.0,5.8,0.0,34.7,15.4,107,97,
7,Mary Nwachukwu,18,.452,.333,.000,1.000,16.5,34.2,25.2,0.0,3.2,0.0,18.8,15.8,97,97,
8,Briana Brown,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.7,0,110,
9,School Totals,200,.576,.521,.083,.521,25.9,84.6,54.7,37.5,13.0,9.4,21.1,100.0,100.0,97.1,
