,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyssa Thomas,38,.532,.522,.000,.391,11.4,17.2,14.9,34.2,2.5,2.2,20.6,35.8,99,62,
1,Katie Rutan,35,.365,.350,.600,.200,9.3,16.6,13.7,18.6,4.1,0.0,31.5,18.2,71,60,
2,Alicia DeVaughn,32,.475,.429,.000,.429,13.5,29.5,23.1,0.0,3.0,5.3,41.9,17.9,64,49,
3,Chloe Pavlech,32,.143,.143,.286,.000,0.0,0.0,0.0,23.4,1.5,0.0,22.2,11.3,57,80,
4,Tianna Hawkins,30,.774,.708,.250,.500,18.0,26.7,23.2,7.7,1.6,0.0,17.0,23.6,140,58,
6,Malina Howard,20,.333,.333,.667,.000,0.0,3.6,2.2,7.7,4.7,0.0,25.0,8.0,68,69,
7,Sequoia Austin,11,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.2,0,83,
8,Caitlin Adams,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,83,
9,School Totals,200,.477,.439,.197,.303,43.2,76.4,63.0,57.1,13.1,6.4,24.9,100.0,85.7,61.9,
