,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Quinnipiac ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Felicia Barron,25,4,18,.222,1,10,.100,3,8,.375,2,2,1.000,1,3,4,2,7,0,2,2,13
1,Brittany McQuain,23,3,10,.300,3,10,.300,0,0,,0,0,,3,6,9,1,0,0,2,1,6
2,Camryn Warner,23,2,4,.500,2,4,.500,0,0,,1,2,.500,2,3,5,1,0,1,1,3,5
3,Gillian Abshire,23,1,4,.250,1,3,.333,0,1,.000,2,3,.667,0,0,0,2,1,0,2,4,4
4,Jasmine Martin,22,2,15,.133,2,11,.182,0,4,.000,1,2,.500,2,1,3,1,0,0,2,4,5
6,Lisa Lebak,19,2,6,.333,0,3,.000,2,3,.667,2,2,1.000,0,4,4,1,2,0,3,0,8
7,Samantha Guastella,19,0,6,.000,0,2,.000,0,4,.000,0,0,,2,3,5,1,3,1,1,4,0
8,Nikoline Ostergaard,18,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,0,0,1,1,1,1,2,2
9,Ellen Cannon,17,3,5,.600,0,1,.000,3,4,.750,0,0,,1,0,1,1,1,0,2,1,9
10,Katie Carroll,8,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0
11,Shelby Sferra,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Maria Napolitiano,1,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,0,0,0,0,0,0
13,School Totals,200,17,74,.230,9,47,.191,8,27,.296,10,13,.769,13,21,34,11,15,3,17,21,52
