,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Gonzaga,74.3,0.455,17.7,19.2,0.304,91.9
1,Stanford,74.3,0.602,20.8,44.4,0.186,110.8
