,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Erica McCall,26,5,9,.556,4,6,.667,1,3,.333,3,4,.750,0,10,10,1,0,2,0,2,14
1,Karlie Samuelson,26,3,6,.500,1,2,.500,2,4,.500,3,4,.750,4,2,6,2,1,1,1,1,11
2,Lili Thompson,23,6,10,.600,4,6,.667,2,4,.500,3,3,1.000,0,0,0,2,1,0,0,3,17
3,Kaylee Johnson,22,6,8,.750,6,8,.750,0,0,,1,2,.500,2,7,9,3,0,1,5,3,13
4,Briana Roberson,15,1,6,.167,0,4,.000,1,2,.500,0,0,,1,1,2,0,0,0,1,2,3
6,Marta Sniezek,27,3,6,.500,2,4,.500,1,2,.500,1,2,.500,1,3,4,9,0,0,1,1,8
7,Brittany McPhee,19,2,5,.400,2,4,.500,0,1,.000,4,4,1.000,3,3,6,1,0,0,1,2,8
8,Kailee Johnson,15,1,4,.250,1,3,.333,0,1,.000,0,0,,1,4,5,1,2,1,2,2,2
9,Alanna Smith,14,4,6,.667,3,4,.750,1,2,.500,0,0,,1,2,3,1,0,2,3,4,9
10,Kiran Lakhian,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
11,Tess Picknell,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Alex Green,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
13,Alexa Romano,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
14,School Totals,200,31,60,.517,23,41,.561,8,19,.421,15,19,.789,13,33,46,20,4,7,17,21,85
