,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Bucknell ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kate Walker,38,7,12,.583,6,9,.667,1,3,.333,3,3,1.000,1,3,4,2,1,0,5,2,18
1,Ellie Mack,34,3,13,.231,1,7,.143,2,6,.333,4,4,1.000,2,2,4,4,2,0,1,1,12
2,Kyi English,33,1,4,.250,1,3,.333,0,1,.000,1,2,.500,1,0,1,4,1,0,2,1,3
3,Kaitlyn Slagus,30,4,11,.364,2,4,.500,2,7,.286,3,4,.750,0,4,4,1,0,0,1,4,13
4,Abby Kapp,27,3,5,.600,1,2,.500,2,3,.667,0,0,,0,5,5,3,2,0,1,3,8
6,Autumn Ceppi,16,2,3,.667,2,2,1.000,0,1,.000,0,0,,1,0,1,0,0,1,1,5,4
7,Ally Johnson,9,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3
8,Marly Walls,7,0,0,,0,0,,0,0,,4,4,1.000,0,0,0,0,0,0,1,1,4
9,Taylor O'Brien,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2
10,Rachel Dumiak,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,22,51,.431,14,28,.500,8,23,.348,15,17,.882,5,16,21,14,6,1,12,18,67
