,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Florida State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kate Walker,38,.670,.625,.250,.250,3.6,8.8,6.5,14.4,1.6,0.0,27.3,27.4,99,108,
1,Ellie Mack,34,.403,.308,.462,.308,8.1,6.5,7.2,25.5,3.5,0.0,6.3,26.3,98,106,
2,Kyi English,33,.303,.250,.250,.500,4.2,0.0,1.9,23.3,1.8,0.0,29.1,11.8,79,114,
3,Kaitlyn Slagus,30,.504,.455,.636,.364,0.0,14.8,8.2,8.0,0.0,0.0,7.3,26.0,98,107,
4,Abby Kapp,27,.800,.800,.600,.000,0.0,20.6,11.4,25.3,4.4,0.0,16.7,12.6,135,93,
6,Autumn Ceppi,16,.667,.667,.333,.000,8.6,0.0,3.8,0.0,0.0,5.1,25.0,14.2,100,116,
7,Ally Johnson,9,.750,.750,1.000,.000,0.0,12.3,6.8,0.0,0.0,0.0,0.0,12.6,135,109,
8,Marly Walls,7,1.053,,,,0.0,0.0,0.0,0.0,0.0,0.0,36.2,22.4,150,118,
9,Taylor O'Brien,3,1.000,1.000,.000,.000,0.0,37.0,20.5,0.0,0.0,0.0,0.0,18.9,200,90,
10,Rachel Dumiak,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,119,
11,School Totals,200,.567,.510,.451,.333,17.2,44.4,32.3,63.6,9.0,2.0,16.9,100.0,100.0,104.5,
