,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Penn State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maggie Lucas,40,2,10,.200,1,5,.200,1,5,.200,4,4,1.000,0,3,3,2,2,0,3,1,9
1,Alex Bentley,34,6,13,.462,4,9,.444,2,4,.500,0,0,,1,3,4,3,2,0,2,3,14
2,Mia Nickson,32,1,6,.167,1,6,.167,0,0,,0,0,,2,1,3,0,1,0,0,3,2
3,Dara Taylor,29,3,9,.333,3,6,.500,0,3,.000,0,0,,1,1,2,6,2,0,3,1,6
4,Nikki Greene,27,6,11,.545,6,11,.545,0,0,,4,4,1.000,7,9,16,0,2,1,4,4,16
6,Talia East,17,2,3,.667,2,3,.667,0,0,,0,3,.000,4,4,8,1,1,0,1,1,4
7,Ariel Edwards,15,6,10,.600,6,10,.600,0,0,,1,2,.500,0,0,0,0,0,0,1,4,13
8,Gizelle Studevent,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
9,Tori Waldner,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0
10,School Totals,200,27,63,.429,24,51,.471,3,12,.250,9,13,.692,15,22,37,12,10,1,15,19,66
