,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jackie Young,40,.577,.471,.000,.471,15.2,13.8,14.5,14.3,1.5,2.9,4.6,24.6,156,109,
1,Arike Ogunbowale,38,.538,.447,.105,.368,3.2,25.4,13.6,11.5,0.0,0.0,4.3,27.8,146,113,
2,Marina Mabrey,37,.754,.778,.444,.222,6.6,3.7,5.2,11.0,4.7,0.0,9.2,13.5,163,105,
3,Jessica Shepard,33,.816,.833,.000,.583,14.7,25.1,19.6,5.1,0.0,0.0,0.0,20.9,183,113,
4,Kristina Nelson,13,.508,.500,.000,1.000,9.3,21.2,14.9,9.3,0.0,9.0,25.8,13.7,104,105,
6,Kathryn Westbeld,16,.200,.200,.000,.000,15.2,34.5,24.2,7.5,3.6,7.4,0.0,14.3,105,96,
7,Kaitlin Cole,12,.500,.500,.000,.000,20.2,11.5,16.1,0.0,0.0,0.0,33.3,11.5,99,112,
8,Danielle Patterson,9,.769,1.000,.000,2.000,13.5,15.3,14.3,0.0,0.0,0.0,34.7,14.7,105,115,
9,Nicole Benz,2,.000,.000,1.000,.000,60.6,0.0,32.3,0.0,0.0,0.0,0.0,45.8,52,110,
10,Maureen Butler,0,,,,,,,,,,,,,,,
11,School Totals,200,.595,.543,.116,.406,57.6,89.7,72.6,36.1,7.2,8.8,6.8,100.0,142.0,104.3,
