,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Syracuse ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Seanna Johnson,39,.761,.750,.100,.800,11.4,21.1,16.1,36.6,2.8,2.7,27.0,22.3,125,113,
1,Jadda Buckley,35,.550,.550,.700,.000,0.0,0.0,0.0,17.6,1.5,0.0,33.3,20.1,79,129,
2,Emily Durr,31,.179,.179,.857,.000,3.6,3.8,3.7,12.0,1.7,3.4,12.5,24.2,49,125,
3,Bridget Carleton,29,.333,.333,.333,.000,7.7,4.1,5.9,0.0,1.9,0.0,11.8,27.5,70,126,
4,Meredith Burkhall,24,.791,.750,.167,.333,4.6,24.5,14.3,0.0,0.0,0.0,0.0,13.4,169,119,
6,Heather Bowe,19,.600,.600,.000,.000,11.7,12.4,12.0,23.8,0.0,0.0,37.5,19.7,86,126,
7,Adriana Camber,11,.256,.000,1.000,2.000,0.0,42.8,20.8,30.3,4.9,19.1,0.0,8.0,105,89,
8,Tee Tee Starks,7,.000,.000,.000,.000,31.7,16.8,24.5,0.0,0.0,0.0,0.0,13.4,47,124,
9,Jordan Jensen,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,133,
10,Lexi Albrecht,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,133,
11,Nia Washington,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,133,
12,School Totals,200,.473,.444,.429,.190,33.3,61.8,47.1,62.5,8.1,10.5,19.8,100.0,87.8,114.9,
