,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittney Sykes,38,.614,.526,.316,.421,3.1,14.6,9.0,26.9,0.0,2.9,8.2,29.7,140,100,
1,Alexis Peterson,38,.546,.524,.238,.190,6.2,5.8,6.0,48.2,7.1,2.9,18.0,33.6,115,88,
2,Gabrielle Cooper,35,.800,.800,1.000,.000,0.0,15.9,8.2,12.1,6.2,0.0,0.0,19.7,172,86,
3,Briana Day,33,.281,.143,.000,.571,17.8,26.9,22.5,0.0,3.3,0.0,25.5,16.4,71,87,
4,Isabella Slim,23,.508,.750,1.000,1.000,20.5,4.8,12.4,13.2,4.7,0.0,25.8,7.8,122,95,
6,Bria Day,13,.000,.000,.000,.000,0.0,17.1,8.8,0.0,0.0,8.5,0.0,3.5,0,97,
7,Dez Elmore,9,.000,.000,.000,.000,13.1,12.3,12.7,0.0,6.0,0.0,50.0,10.2,29,88,
8,Abby Grant,5,,,,,0.0,0.0,0.0,28.6,0.0,0.0,,0.0,254,109,
9,Julia Chandler,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
10,Chelayne Bailey,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,109,
11,Jade Phillips,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,108,
12,School Totals,200,.563,.530,.433,.269,38.2,66.7,52.9,64.3,18.9,8.3,13.7,100.0,114.9,87.8,
