,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,West Virginia ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jessica Harlee,37,3,4,.750,3,4,.750,0,0,,4,6,.667,2,8,10,3,0,2,4,3,10
1,Asya Bussie,34,6,8,.750,6,8,.750,0,0,,0,0,,2,4,6,1,0,1,2,3,12
2,Linda Stepney,22,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,1,1,2,1,0,1,3,2
3,Ayana Dunning,17,2,4,.500,1,3,.333,1,1,1.000,2,2,1.000,2,6,8,1,0,0,2,4,7
4,Christal Caldwell,13,1,6,.167,1,6,.167,0,0,,1,2,.500,0,2,2,1,1,0,2,1,3
6,Taylor Palmer,25,7,16,.438,3,5,.600,4,11,.364,0,0,,0,5,5,3,0,0,2,0,18
7,Averee Fields,24,4,7,.571,4,7,.571,0,0,,1,2,.500,3,2,5,2,2,0,0,1,9
8,Brooke Hampton,22,1,4,.250,0,2,.000,1,2,.500,4,4,1.000,0,1,1,4,1,0,3,2,7
9,Natalie Burton,5,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,1,1,1,0
10,Akilah Bethel,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,24,50,.480,18,36,.500,6,14,.429,14,18,.778,10,29,39,17,5,4,17,19,68
