,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ashleigh Fontenette,37,4,15,.267,4,11,.364,0,4,.000,2,2,1.000,0,3,3,4,2,0,0,1,10
1,Chassidy Fussell,36,3,14,.214,1,9,.111,2,5,.400,0,0,,0,2,2,1,2,0,0,4,8
2,Yvonne Anderson,35,2,13,.154,1,11,.091,1,2,.500,2,6,.333,2,4,6,3,3,0,4,0,7
3,Ashley Gayle,30,4,6,.667,4,6,.667,0,0,,3,4,.750,6,4,10,1,3,2,1,4,11
4,Cokie Reed,21,2,7,.286,2,7,.286,0,0,,2,4,.500,7,1,8,0,0,0,4,3,6
6,Nneka Enemkpali,21,2,9,.222,2,9,.222,0,0,,0,0,,2,4,6,0,1,0,0,5,4
7,Chelsea Bass,18,2,4,.500,0,1,.000,2,3,.667,3,4,.750,1,0,1,0,0,0,0,2,9
8,Kayla Brewer,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
9,School Totals,200,19,68,.279,14,54,.259,5,14,.357,12,20,.600,19,18,37,9,11,2,10,19,55
