,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Robbi Ryan,32,5,8,.625,3,4,.750,2,4,.500,4,4,1.000,0,4,4,0,2,0,4,4,16
1,Kianna Ibis,30,6,16,.375,6,13,.462,0,3,.000,2,3,.667,3,5,8,0,0,0,0,4,14
2,Reili Richardson,28,2,9,.222,1,3,.333,1,6,.167,5,5,1.000,1,1,2,4,0,0,0,0,10
3,Courtney Ekmark,26,2,9,.222,2,5,.400,0,4,.000,3,5,.600,5,2,7,0,0,0,1,2,7
4,Charnea Johnson-Chapman,21,2,5,.400,2,5,.400,0,0,,0,0,,4,6,10,2,2,1,1,3,4
6,Kiara Russell,24,0,1,.000,0,1,.000,0,0,,3,6,.500,3,3,6,3,1,0,1,3,3
7,Jamie Ruden,17,2,7,.286,1,5,.200,1,2,.500,6,8,.750,2,2,4,0,1,1,1,0,11
8,Bre'yanna Sanders,12,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Sophia Elenga,10,4,5,.800,4,5,.800,0,0,,0,0,,2,4,6,0,0,1,3,0,8
10,School Totals,200,23,60,.383,19,41,.463,4,19,.211,23,31,.742,20,27,47,9,6,3,11,17,73
