,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Robbi Ryan,32,.808,.750,.500,.500,0.0,15.2,7.0,0.0,3.8,0.0,29.1,20.3,120,95,
1,Kianna Ibis,30,.402,.375,.188,.188,10.5,20.2,15.0,0.0,0.0,0.0,0.0,27.3,117,102,
2,Reili Richardson,28,.440,.278,.667,.556,3.8,4.3,4.0,28.4,0.0,0.0,0.0,18.9,145,108,
3,Courtney Ekmark,26,.308,.222,.444,.556,20.2,9.3,15.2,0.0,0.0,0.0,8.2,22.2,93,106,
4,Charnea Johnson-Chapman,21,.400,.400,.000,.000,20.1,34.6,26.8,19.9,5.8,7.3,16.7,13.5,111,80,
6,Kiara Russell,24,.390,.000,.000,6.000,13.2,15.2,14.1,21.7,2.5,0.0,21.6,9.1,106,98,
7,Jamie Ruden,17,.509,.357,.286,1.143,12.4,14.3,13.3,0.0,3.6,9.0,8.7,32.0,127,92,
8,Bre'yanna Sanders,12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
9,Sophia Elenga,10,.800,.800,.000,.000,21.1,48.5,33.8,0.0,0.0,15.4,37.5,37.8,89,86,
10,School Totals,200,.488,.417,.317,.517,52.6,81.8,66.2,39.1,9.1,11.5,12.8,100.0,110.6,93.9,
