,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Kansas State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittany Rayburn,38,.588,.500,.400,.400,4.2,2.8,3.3,0.0,0.0,0.0,10.2,33.3,108,94,
1,Drey Mingo,35,.804,.833,.444,.222,0.0,21.1,12.7,0.0,0.0,11.4,23.3,23.7,109,72,
2,Chelsea Jones,28,.000,.000,.000,.000,0.0,18.8,11.3,8.4,4.8,7.1,0.0,4.6,27,64,
3,Courtney Moses,26,.424,.250,.250,1.000,0.0,0.0,0.0,49.8,2.6,0.0,14.8,16.8,103,91,
4,Chantel Poston,6,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.5,0,98,
6,Dee Dee Williams,34,1.053,,,,4.7,0.0,1.9,20.8,3.9,0.0,77.3,7.4,88,88,
7,Antionette Howard,16,.707,.625,.500,.500,0.0,19.7,11.9,0.0,4.2,0.0,38.1,31.8,81,66,
8,Alex Guyton,15,.167,.167,.000,.000,10.7,28.1,21.2,0.0,0.0,0.0,0.0,25.8,45,68,
9,Samantha Woods,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0,98,
10,School Totals,200,.534,.464,.333,.381,12.0,52.6,36.5,52.9,10.0,15.0,20.8,100.0,88.3,75.0,
