,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Layshia Clarendon,40,.460,.472,.167,.056,8.6,7.4,8.1,5.6,1.5,3.8,14.0,26.4,99,104,
1,Talia Caldwell,34,.645,.750,.000,.750,10.1,26.1,17.1,5.2,0.0,0.0,27.3,10.6,106,105,
2,Afure Jemerigbe,31,.293,.318,.455,.182,0.0,9.6,4.2,11.7,4.0,5.0,7.8,20.5,80,97,
3,Gennifer Brandon,30,.523,.545,.091,.091,19.0,19.8,19.4,7.4,2.1,0.0,8.0,20.5,121,102,
4,Brittany Boyd,27,.556,.556,.444,.000,4.2,16.5,9.6,22.1,6.9,0.0,40.0,27.4,81,91,
6,Eliza Pierre,21,1.000,1.000,.000,.000,5.4,7.1,6.1,0.0,2.9,0.0,80.0,11.7,37,103,
7,Reshanda Gray,16,.333,.333,.000,.000,21.4,27.8,24.2,0.0,0.0,0.0,40.0,15.4,59,104,
8,Mikayla Lyles,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0,108,
9,School Totals,200,.457,.475,.254,.119,45.7,77.8,59.7,30.8,12.3,7.7,23.4,100.0,87.7,98.5,
