,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,California ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Layshia Clarendon,40,8,18,.444,7,15,.467,1,3,.333,0,1,.000,3,2,5,1,1,1,3,2,17
1,Talia Caldwell,34,3,4,.750,3,4,.750,0,0,,1,3,.333,3,6,9,1,0,0,2,4,7
2,Afure Jemerigbe,31,3,11,.273,2,6,.333,1,5,.200,0,2,.000,0,2,2,2,2,1,1,3,7
3,Gennifer Brandon,30,6,11,.545,6,10,.600,0,1,.000,0,1,.000,5,4,9,1,1,0,1,1,12
4,Brittany Boyd,27,4,9,.444,2,5,.400,2,4,.500,0,0,,1,3,4,3,3,0,6,3,10
6,Eliza Pierre,21,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,4,1,2
7,Reshanda Gray,16,1,3,.333,1,3,.333,0,0,,0,0,,3,3,6,0,0,0,2,4,2
8,Mikayla Lyles,1,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,26,59,.441,22,44,.500,4,15,.267,1,7,.143,16,21,37,8,8,2,19,19,57
