,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lindsay Allen,36,.556,.438,.250,.500,0.0,12.9,7.3,30.3,1.4,3.1,9.3,13.3,139,93,
1,Jewell Loyd,33,.296,.200,.200,.267,3.7,11.3,8.0,14.3,4.7,0.0,19.3,28.0,70,88,
2,Taya Reimer,28,.543,.545,.000,.364,17.3,19.9,18.8,7.0,0.0,0.0,28.2,28.2,88,95,
3,Michaela Mabrey,27,.868,.850,.700,.200,0.0,10.3,5.8,7.4,3.9,0.0,8.4,19.6,161,90,
4,Brianna Turner,25,.642,.667,.000,.444,14.5,29.8,23.2,16.5,2.1,13.3,8.5,20.9,133,78,
6,Kathryn Westbeld,21,.800,.800,.000,.000,11.5,22.1,17.5,17.8,0.0,0.0,28.6,14.8,119,94,
7,Madison Cable,20,.300,.300,.600,.000,12.1,9.3,10.5,14.8,2.6,0.0,28.6,15.6,74,94,
8,Hannah Huffman,6,,,,,20.2,0.0,8.8,23.0,0.0,18.5,100.0,7.4,68,94,
9,Whitney Holloway,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.2,0,105,
10,Markisha Wright,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,55.6,0.0,22.2,0,73,
11,School Totals,200,.544,.508,.234,.281,39.4,76.7,60.5,65.5,10.4,16.7,19.9,100.0,102.6,87.0,
