,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsay Allen,36,3,8,.375,2,6,.333,1,2,.500,4,4,1.000,0,5,5,7,1,1,1,3,11
1,Jewell Loyd,33,3,15,.200,3,12,.250,0,3,.000,4,4,1.000,1,4,5,3,3,0,4,0,10
2,Taya Reimer,28,6,11,.545,6,11,.545,0,0,,2,4,.500,4,6,10,1,0,0,5,1,14
3,Michaela Mabrey,27,6,10,.600,1,3,.333,5,7,.714,2,2,1.000,0,3,3,1,2,0,1,1,19
4,Brianna Turner,25,6,9,.667,6,9,.667,0,0,,2,4,.500,3,8,11,2,1,3,1,2,14
6,Kathryn Westbeld,21,4,5,.800,4,5,.800,0,0,,0,0,,2,5,7,2,0,0,2,2,8
7,Madison Cable,20,1,5,.200,0,2,.000,1,3,.333,0,0,,2,2,4,2,1,0,2,0,3
8,Hannah Huffman,6,0,0,,0,0,,0,0,,0,0,,1,0,1,1,0,1,1,0,0
9,Whitney Holloway,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,Markisha Wright,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0
11,School Totals,200,29,64,.453,22,49,.449,7,15,.467,14,18,.778,13,33,46,19,8,6,18,10,79
