,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Missouri ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsey Cunningham,39,4,9,.444,0,1,.000,4,8,.500,1,2,.500,0,3,3,1,1,0,3,2,13
1,Sophie Cunningham,39,3,7,.429,3,3,1.000,0,4,.000,6,7,.857,1,3,4,3,0,0,5,4,12
2,Sierra Michaelis,30,7,14,.500,5,9,.556,2,5,.400,0,0,,4,5,9,2,0,0,3,3,16
3,Cierra Porter,28,5,10,.500,4,8,.500,1,2,.500,0,0,,5,7,12,2,2,1,1,5,11
4,Amber Smith,24,4,11,.364,4,10,.400,0,1,.000,1,1,1.000,2,0,2,1,0,1,1,0,9
6,Lianna Doty,20,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,3,0
7,Jordan Chavis,8,1,3,.333,0,0,,1,3,.333,2,2,1.000,0,1,1,0,0,0,0,3,5
8,Kayla Michael,7,0,1,.000,0,0,,0,1,.000,0,0,,0,3,3,0,0,1,0,0,0
9,Hannah Schuchts,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,2,0,1,0
10,School Totals,200,24,55,.436,16,31,.516,8,24,.333,10,12,.833,12,23,35,10,3,5,14,21,66
