,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Hartford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jackie Smith,32,1,4,.250,0,0,,1,4,.250,0,0,,0,1,1,3,1,0,1,3,3
1,Alex Hall,28,4,9,.444,2,4,.500,2,5,.400,0,0,,0,0,0,1,1,0,1,1,10
2,Nikkia Smith,28,3,7,.429,3,7,.429,0,0,,0,0,,0,2,2,0,1,0,2,3,6
3,Ruthanne Doherty,25,3,11,.273,3,11,.273,0,0,,1,2,.500,1,2,3,0,0,0,2,4,7
4,Daphne Elliott,16,0,4,.000,0,1,.000,0,3,.000,0,0,,0,1,1,0,2,0,1,0,0
6,Mary Silvia,21,1,9,.111,1,4,.250,0,5,.000,1,2,.500,2,4,6,1,1,0,1,2,3
7,Alyssa Englert,18,2,3,.667,2,3,.667,0,0,,0,0,,0,2,2,3,0,0,1,0,4
8,Taylor Clark,14,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0
9,Amanda Weaver,6,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,4
10,Milana Gilbert,6,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2
11,Ilicia Mathis,6,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,1,1,0,1,0,0
12,School Totals,200,17,54,.315,14,36,.389,3,18,.167,2,4,.500,4,16,20,9,7,0,11,14,39
