,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyssa Thomas,37,.655,.615,.077,.615,14.4,22.6,19.3,15.1,3.9,0.0,15.4,23.1,125,84,
1,Lexie Brown,36,.533,.393,.571,.714,0.0,15.5,9.1,25.5,0.0,0.0,17.9,27.3,104,96,
2,Alicia DeVaughn,35,.750,.750,.000,.000,0.0,21.3,12.5,5.8,2.7,5.1,55.6,11.3,63,85,
3,Katie Rutan,17,1.000,1.000,1.000,.000,0.0,0.0,0.0,0.0,2.8,0.0,14.3,18.0,155,97,
4,Brionna Jones,15,,,,,8.9,18.6,14.6,0.0,0.0,0.0,100.0,2.9,43,95,
6,Laurin Mincy,25,.369,.125,.500,.750,0.0,0.0,0.0,7.5,7.6,0.0,22.0,23.9,71,86,
7,Shatori Walker-Kimbrough,20,.380,.167,.167,.667,20.0,14.0,16.4,0.0,4.8,0.0,39.2,27.9,61,86,
8,Malina Howard,11,.500,.500,.000,.000,0.0,8.5,5.0,18.8,4.3,8.1,33.3,11.9,79,86,
9,Brene Moseley,4,.000,.000,.000,.000,0.0,0.0,0.0,43.5,0.0,0.0,66.7,32.9,17,104,
10,School Totals,200,.565,.472,.370,.519,26.7,69.8,52.1,43.5,15.5,6.7,27.1,100.0,90.5,86.9,
