,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shoni Schimmel,40,12,29,.414,7,17,.412,5,12,.417,2,3,.667,1,4,5,4,5,0,7,1,31
1,Asia Taylor,33,4,10,.400,4,10,.400,0,0,,4,4,1.000,4,4,8,6,1,0,4,4,12
2,Antonita Slaughter,32,6,11,.545,4,4,1.000,2,7,.286,2,2,1.000,2,3,5,0,0,1,1,2,16
3,Sara Hammond,20,1,5,.200,1,5,.200,0,0,,0,0,,3,0,3,0,3,0,1,3,2
4,Bria Smith,16,0,0,,0,0,,0,0,,0,0,,2,2,4,2,2,0,2,4,0
6,Jude Schimmel,27,2,6,.333,1,4,.250,1,2,.500,1,2,.500,0,3,3,1,4,0,4,1,6
7,Tia Gibbs,27,2,8,.250,2,5,.400,0,3,.000,2,2,1.000,0,5,5,2,3,0,2,5,6
8,Cortnee Walton,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Monny Niamke,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0
10,School Totals,200,27,69,.391,19,45,.422,8,24,.333,11,13,.846,13,22,35,15,18,1,21,21,73
