,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Angie Bjorklund,28,5,13,.385,1,1,1.000,4,12,.333,0,0,,0,1,1,2,1,0,1,1,14
1,Alyssia Brewer,24,4,10,.400,4,10,.400,0,0,,0,0,,2,7,9,1,1,1,1,2,8
2,Kelley Cain,22,9,11,.818,9,11,.818,0,0,,0,3,.000,8,4,12,0,0,2,4,3,18
3,Shekinna Stricklen,20,4,7,.571,4,4,1.000,0,3,.000,4,6,.667,4,2,6,4,2,1,0,0,12
4,Alicia Manning,19,1,3,.333,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,0,5,2
6,Glory Johnson,22,2,8,.250,2,8,.250,0,0,,4,4,1.000,4,4,8,2,0,0,2,1,8
7,Taber Spani,20,4,7,.571,3,5,.600,1,2,.500,0,0,,1,1,2,2,1,1,3,2,9
8,Kamiko Williams,19,2,5,.400,2,5,.400,0,0,,0,0,,0,1,1,2,0,0,1,0,4
9,Briana Bass,19,0,2,.000,0,1,.000,0,1,.000,0,0,,1,2,3,3,1,0,0,0,0
10,Sydney Smallbone,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0
11,School Totals,200,31,67,.463,26,48,.542,5,19,.263,8,13,.615,21,25,46,18,6,5,13,14,75
