,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Hailey Van Lith,37,8,17,.471,5,11,.455,3,6,.500,2,2,1.000,1,5,6,2,0,0,0,1,21
1,Kianna Smith,36,5,11,.455,3,5,.600,2,6,.333,0,0,,0,1,1,2,0,1,1,3,12
2,Emily Engstler,34,3,13,.231,3,10,.300,0,3,.000,6,7,.857,5,6,11,3,5,2,1,4,12
3,Chelsie Hall,34,3,8,.375,2,4,.500,1,4,.250,1,1,1.000,0,1,1,2,1,0,0,0,8
4,Olivia Cochran,25,5,8,.625,5,8,.625,0,0,,1,3,.333,4,1,5,3,1,1,0,3,11
6,Mykasa Robinson,18,2,3,.667,2,3,.667,0,0,,0,0,,0,2,2,1,1,1,3,3,4
7,Liz Dixon,9,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,2,0,2,2,0
8,Payton Verhulst,6,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,0,0,0,1,1,0
9,Ahlana Smith,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,School Totals,200,26,64,.406,20,43,.465,6,21,.286,10,13,.769,12,17,29,13,10,5,8,18,68
