,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordan Nixon,45,.615,.607,.250,.036,2.1,3.0,2.5,35.0,1.2,2.9,9.5,33.0,121,110,
1,Aaliyah Wilson,43,.324,.313,.188,.125,6.5,15.9,10.3,6.8,0.0,6.2,5.6,19.6,80,106,
2,N'dea Jones,38,.452,.444,.000,.222,14.8,28.7,20.5,3.8,0.0,13.9,0.0,12.3,121,97,
3,Ciera Johnson,32,.661,.667,.000,.417,5.9,25.6,13.9,5.7,1.7,12.4,0.0,21.0,143,95,
4,Kayla Wells,29,.391,.313,.375,.250,3.2,4.7,3.8,9.4,0.0,4.6,18.4,17.7,80,112,
6,Destiny Pitts,24,.000,.000,.500,.000,0.0,0.0,0.0,0.0,4.6,0.0,0.0,3.9,0,103,
7,Alexis Morris,10,.214,.214,.714,.000,0.0,27.3,11.1,28.6,5.5,0.0,12.5,37.8,54,90,
8,Zaay Green,3,.000,.000,.000,.000,0.0,0.0,0.0,41.7,0.0,0.0,0.0,15.7,48,116,
9,Sahara Jones,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,115,
10,School Totals,225,.474,.458,.229,.145,27.1,69.7,44.4,44.4,6.1,32.4,7.3,100.0,102.4,100.0,
