,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittney Griner,39,5,13,.385,5,13,.385,0,0,,3,6,.500,1,5,6,0,1,5,3,3,13
1,Kelli Griffin,38,1,5,.200,1,3,.333,0,2,.000,0,0,,0,3,3,1,1,0,3,3,2
2,Melissa Jones,35,3,6,.500,3,4,.750,0,2,.000,2,3,.667,1,4,5,4,1,0,5,5,8
3,Morghan Medlock,32,5,10,.500,5,10,.500,0,0,,4,4,1.000,1,5,6,0,0,0,2,2,14
4,Shanay Washington,16,1,2,.500,1,2,.500,0,0,,0,1,.000,0,3,3,3,0,0,2,0,2
6,Kimetria Hayden,24,1,8,.125,0,5,.000,1,3,.333,6,6,1.000,1,2,3,1,1,0,3,2,9
7,Jordan Madden,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,1,1,0,1,2,2
8,Terran Condrey,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0
9,Ashley Field,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Whitney Zachariason,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Lindsay Palmer,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Mariah Chandler,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,17,45,.378,16,38,.421,1,7,.143,15,20,.750,5,23,28,11,5,5,20,17,50
