,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tierra Brown,34,.167,.167,.476,.000,0.0,0.0,0.0,0.0,3.2,0.0,0.0,30.1,37,137,
1,Sasha Sims,32,.215,.154,.385,.154,2.6,7.4,4.5,13.2,1.7,0.0,12.6,24.2,44,137,
2,Victoria McGowan,31,.269,.269,.385,.000,7.9,15.2,10.9,15.9,0.0,0.0,27.8,28.3,45,137,
3,Natasha Graboski,24,.541,.583,.333,.167,0.0,9.8,4.0,0.0,0.0,0.0,31.8,19.2,71,138,
4,Jessica Conner,23,.339,.000,.000,1.000,3.5,15.3,8.4,14.5,0.0,0.0,0.0,12.2,85,138,
6,Janelle Mills,25,.000,.000,.000,.000,3.3,18.8,9.6,0.0,0.0,3.2,33.3,5.9,8,134,
7,Simone Taylor,17,.303,.250,.250,.500,9.6,20.8,14.2,0.0,0.0,0.0,17.0,16.9,60,135,
8,Ashley Dennis,7,.000,.000,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0,142,
9,Mairead Mcnally,5,,,,,0.0,23.5,9.6,0.0,0.0,0.0,,0.0,,135,
10,Dashauna Truss,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,144,
11,School Totals,200,.242,.205,.364,.136,16.3,55.9,32.5,25.0,4.1,2.0,14.6,100.0,45.9,133.8,
