,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jocelyn Willoughby,35,.337,.143,.000,.571,9.8,18.3,13.3,0.0,0.0,0.0,18.6,16.4,73,108,
1,Dominique Toussaint,34,.502,.500,.533,.133,0.0,18.8,7.8,43.0,1.8,0.0,11.2,28.1,98,104,
2,J'Kyra Brown,31,.535,.500,.643,.143,0.0,10.3,4.3,11.2,0.0,0.0,11.8,29.1,97,112,
3,Aliyah Huland El,24,.443,.333,.333,.667,4.8,13.3,8.3,11.4,2.5,8.1,0.0,17.3,107,100,
4,Lauren Moses,23,.337,.286,.000,.571,0.0,13.9,5.8,24.0,2.6,0.0,10.2,22.7,74,103,
6,Felicia Aiyeotan,19,.200,.200,.000,.000,12.0,16.8,14.0,13.2,0.0,10.3,37.5,22.5,42,103,
7,Lisa Jablonowski,18,.769,1.000,.000,2.000,6.3,0.0,3.7,0.0,3.3,0.0,0.0,5.6,167,107,
8,Brianna Tinsley,14,.000,.000,.500,.000,8.2,0.0,4.8,15.9,0.0,0.0,0.0,7.6,48,115,
9,Mone Jones,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,116,
10,School Totals,200,.427,.377,.351,.316,22.9,64.0,40.0,55.6,6.0,9.8,13.2,100.0,83.6,98.5,
