,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Keshuna Luckett,32,.505,.458,.500,.500,0.0,3.2,1.4,16.8,2.9,0.0,25.5,25.5,82,125,
1,J'Niya Tallie,31,.000,.000,.000,.000,5.2,6.6,5.8,6.1,1.5,0.0,57.1,9.4,13,127,
2,Ameshya Williams-Holliday,29,.369,.389,.111,.111,22.4,21.1,21.8,0.0,4.8,6.6,9.6,29.9,80,110,
3,Dayzsha Rogan,29,.265,.235,.294,.235,0.0,7.0,3.1,0.0,4.8,0.0,9.6,29.7,55,119,
4,Cherelle Jones,19,1.000,1.000,.000,.000,0.0,10.7,4.8,11.1,4.9,6.8,66.7,6.6,64,115,
6,Jariyah Covington,18,.274,.300,.400,.200,0.0,0.0,0.0,30.8,2.6,0.0,0.0,25.1,69,127,
7,Antionette Womack,14,.000,.000,.333,.000,0.0,14.6,6.5,13.5,0.0,0.0,40.0,14.8,8,125,
8,Diamond Forrest,10,.847,.750,.500,1.000,0.0,30.6,13.6,0.0,0.0,0.0,0.0,11.9,188,119,
9,Jasmine Edwards,6,.000,,,,40.6,17.0,30.2,0.0,0.0,0.0,69.4,19.9,26,126,
10,La'Genesis Johnson,6,,,,,0.0,17.0,7.5,0.0,0.0,0.0,100.0,6.9,0,125,
11,TI'lan Boler,3,.000,.000,.000,.000,0.0,34.0,15.1,0.0,15.5,0.0,0.0,27.7,0,85,
12,Che'Mya Carouthers,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,133,
13,D'Asia Mitchell,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,133,
14,School Totals,199,.340,.324,.279,.265,26.5,53.8,38.6,33.3,15.1,8.1,20.7,100.0,60.5,117.4,
