,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Fresno State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rosie Moult,38,4,17,.235,1,3,.333,3,14,.214,1,2,.500,3,7,10,3,3,1,2,2,12
1,Taylor Thompson,38,1,4,.250,1,3,.333,0,1,.000,0,0,,1,4,5,2,0,0,2,3,2
2,KiKi Moore,36,9,16,.563,6,9,.667,3,7,.429,1,5,.200,2,6,8,1,1,0,5,3,22
3,Blakely Goldberg,23,2,4,.500,1,2,.500,1,2,.500,1,2,.500,3,0,3,3,0,0,1,3,6
4,Alex Sheedy,12,2,6,.333,2,5,.400,0,1,.000,0,0,,1,0,1,0,0,0,2,1,4
6,Madison Parrish,20,0,1,.000,0,0,,0,1,.000,10,10,1.000,0,2,2,1,2,0,4,5,10
7,Veronica Wilson,20,0,4,.000,0,2,.000,0,2,.000,0,0,,0,2,2,3,1,0,2,0,0
8,Bree Farley,13,0,1,.000,0,0,,0,1,.000,0,0,,2,1,3,0,0,0,1,0,0
9,School Totals,200,18,53,.340,11,24,.458,7,29,.241,13,19,.684,12,22,34,13,7,1,19,17,56
