,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Cleveland State,79.8,0.39,26.5,26.3,0.203,72.5
1,Notre Dame,79.8,0.539,15.7,31.3,0.266,107.5
