,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Creighton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sydney Lamberty,39,8,15,.533,8,14,.571,0,1,.000,3,4,.750,2,5,7,3,0,0,0,1,19
1,Marissa Janning,39,3,8,.375,3,7,.429,0,1,.000,1,2,.500,0,2,2,2,1,0,3,2,7
2,Audrey Faber,32,3,14,.214,2,8,.250,1,6,.167,0,1,.000,0,2,2,0,0,1,1,2,7
3,Lauren Works,30,1,4,.250,0,3,.000,1,1,1.000,0,0,,1,0,1,0,1,0,0,1,3
4,Brianna Rollerson,22,5,10,.500,5,10,.500,0,0,,0,0,,3,6,9,0,0,1,2,1,10
6,Jaylyn Agnew,26,2,6,.333,2,6,.333,0,0,,2,2,1.000,1,1,2,0,1,0,0,4,6
7,Bailey Norby,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
8,Kylie Brown,4,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
9,Myah Mellman,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Aimee Rischard,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,22,60,.367,20,50,.400,2,10,.200,6,9,.667,7,18,25,6,3,2,6,13,52
