,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Wiese,39,.596,.556,.667,.444,0.0,20.5,10.7,18.7,1.6,2.1,0.0,14.7,153,84,
1,Gabriella Hanson,34,.500,.500,.231,.000,0.0,6.7,3.5,12.4,0.0,0.0,18.8,25.0,94,93,
2,Mikayla Pivec,33,.750,.750,.167,.000,11.4,13.9,12.7,17.2,0.0,0.0,25.0,12.9,127,91,
3,Marie Gulich,31,.353,.353,.059,.000,24.2,22.1,23.1,21.2,0.0,2.6,0.0,29.1,110,86,
4,Breanna Brown,22,.678,.750,.000,1.000,11.4,15.6,13.6,0.0,0.0,10.9,25.8,18.7,105,80,
6,Kolbie Orum,20,.503,.429,.000,.286,18.8,22.9,20.9,10.0,3.2,0.0,11.3,23.6,118,81,
7,Katie McWilliams,9,.000,.000,1.000,.000,0.0,0.0,0.0,17.1,0.0,0.0,0.0,11.8,36,96,
8,Taylor Kalmer,7,.169,.000,1.000,1.000,0.0,32.7,17.1,0.0,0.0,0.0,25.8,29.5,32,85,
9,Kat Tudor,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.6,0,81,
10,School Totals,200,.480,.459,.246,.197,43.8,80.0,62.7,53.8,3.2,12.0,11.9,100.0,103.2,83.9,
