,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee-Martin ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Heather Butler,39,13,30,.433,7,19,.368,6,11,.545,5,8,.625,0,0,0,2,2,0,6,1,37
1,Jasmine Newsome,39,6,14,.429,6,11,.545,0,3,.000,3,3,1.000,1,2,3,5,1,0,4,2,15
2,Shelby Crawford,36,1,3,.333,0,1,.000,1,2,.500,0,2,.000,1,2,3,0,1,0,1,4,3
3,Katie Schubert,35,1,2,.500,0,0,,1,2,.500,0,0,,2,0,2,1,2,1,0,1,3
4,Rickiesha Bryant,18,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,0,1,0,0,2,0,1,2
6,Megan White,12,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,1,0,0,1,1,0
7,Sydney Vanlandingham,11,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2
8,Chelsey Hall,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2
9,Barianne Taylor,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Ashley Bassett-Smith,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,24,55,.436,16,34,.471,8,21,.381,8,13,.615,5,4,9,9,6,3,13,13,64
