,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brenna Drollinger,40,.562,.533,.533,.267,0.0,8.5,5.3,33.3,1.3,6.3,19.3,24.8,103,89,
1,Shaylee Gonzales,40,.439,.412,.176,.294,3.6,17.0,12.0,14.3,2.5,0.0,20.7,28.9,78,83,
2,Caitlyn Alldredge,33,.700,.700,.300,.000,0.0,7.7,4.8,17.5,1.5,0.0,9.1,15.9,129,91,
3,Paisley Harding,29,.503,.500,.571,.286,0.0,8.8,5.5,5.8,1.8,0.0,27.6,17.9,74,89,
4,Sara Hamson,25,.500,.500,.000,.000,17.1,17.0,17.1,6.5,0.0,13.3,33.3,11.5,90,82,
6,Shalae Salmon,15,.641,1.000,.000,2.000,9.5,28.4,21.3,0.0,0.0,0.0,21.0,15.1,101,79,
7,Maria Albiero,10,.686,.500,.000,2.500,0.0,17.0,10.7,0.0,10.2,0.0,0.0,20.0,154,66,
8,Jasmine Moody,8,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0,100,
9,School Totals,200,.533,.517,.322,.339,17.9,63.8,46.7,53.6,8.9,14.6,18.9,100.0,92.4,81.0,
