,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Mississippi State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Victoria Vivians,40,8,22,.364,3,8,.375,5,14,.357,3,6,.500,1,4,5,2,3,0,3,4,24
1,Dominique Dillingham,35,3,8,.375,3,8,.375,0,0,,0,0,,2,3,5,1,2,0,2,5,6
2,Morgan William,32,3,9,.333,2,6,.333,1,3,.333,7,8,.875,4,2,6,9,2,0,5,3,14
3,Ketara Chapel,20,3,3,1.000,3,3,1.000,0,0,,2,2,1.000,3,2,5,0,1,0,1,0,8
4,Chinwe Okorie,19,0,3,.000,0,3,.000,0,0,,4,6,.667,1,0,1,0,0,1,1,5,4
6,Breanna Richardson,20,5,7,.714,4,6,.667,1,1,1.000,1,1,1.000,0,1,1,0,0,1,1,1,12
7,Teaira McCowan,17,1,4,.250,1,4,.250,0,0,,2,3,.667,2,6,8,0,1,1,2,5,4
8,Kayla Nevitt,11,0,2,.000,0,0,,0,2,.000,2,2,1.000,0,1,1,0,0,0,0,1,2
9,Sherise Williams,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0
10,Jazzmun Holmes,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0
11,School Totals,200,23,60,.383,16,39,.410,7,21,.333,21,28,.750,13,19,32,12,10,4,16,25,74
