,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Aerial Powers,39,.470,.423,.231,.308,7.3,20.5,14.7,32.3,6.9,0.0,28.9,26.7,87,90,
1,Branndais Agee,36,.824,.875,.375,1.250,0.0,9.5,5.3,0.0,0.0,0.0,19.5,21.5,132,111,
2,Tori Jankoska,34,.535,.464,.357,.286,8.4,10.1,9.3,23.3,0.0,3.0,16.0,27.7,109,109,
3,Jasmine Hines,29,.730,.667,.000,1.500,14.8,7.9,10.9,0.0,0.0,0.0,9.1,19.0,150,112,
4,Morgan Green,8,.169,.000,.000,1.000,0.0,42.9,23.8,0.0,6.8,0.0,51.0,36.9,18,78,
6,Jenna Allen,25,.678,.500,.000,1.000,0.0,13.7,7.6,16.5,0.0,4.1,41.0,9.8,98,107,
7,Akyah Taylor,19,,,,,7.5,0.0,3.3,10.0,2.8,0.0,100.0,2.6,74,109,
8,Kennedy Johnson,7,.000,.000,.000,.000,20.4,0.0,9.1,0.0,7.7,0.0,0.0,14.4,35,99,
9,Lexi Gussert,2,,,,,0.0,57.1,31.7,0.0,0.0,0.0,,0.0,,86,
10,Cara Miller,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,113,
11,School Totals,200,.583,.511,.234,.660,32.1,62.9,49.2,52.4,10.8,5.1,23.5,100.0,97.3,100.0,
