,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Mississippi State,74.0,0.442,17.9,37.1,0.35,100.0
1,Michigan State,74.0,0.511,23.5,32.1,0.511,97.3
