,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Xavier ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Special Jennings,37,4,8,.500,3,7,.429,1,1,1.000,3,4,.750,1,1,2,5,4,0,2,1,12
1,Amber Harris,34,6,13,.462,4,11,.364,2,2,1.000,0,0,,1,9,10,0,0,2,6,3,14
2,Ta'Shia Phillips,31,10,13,.769,10,13,.769,0,0,,2,4,.500,8,6,14,0,0,1,2,3,22
3,Tyeasha Moss,28,0,3,.000,0,1,.000,0,2,.000,1,2,.500,0,0,0,6,0,1,4,1,1
4,April Phillips,24,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,2,3,0,3,1,2
6,Katie Rutan,22,4,10,.400,0,0,,4,10,.400,3,3,1.000,0,2,2,1,0,0,1,0,15
7,Dee Dee Jernigan,20,3,8,.375,3,8,.375,0,0,,2,3,.667,3,4,7,3,1,1,3,2,8
8,Alesia Barringer,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0
9,Brittney Moore,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Maureen Hester,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,28,58,.483,21,43,.488,7,15,.467,11,16,.688,13,25,38,17,8,5,21,13,74
