,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Miami ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ashleigh Vella,35,.450,.350,.400,.700,6.2,19.7,12.1,0.0,5.0,5.9,7.1,20.2,103,96,
1,Kaela Oakes,35,.137,.100,.600,.200,0.0,3.9,1.7,9.6,0.0,0.0,26.9,21.4,27,116,
2,Lindsey Reed,34,.251,.182,.455,.182,9.5,0.0,5.3,33.1,1.7,0.0,33.6,26.5,48,113,
3,Chelsea Pickering,29,.411,.350,.400,.200,11.2,9.5,10.4,15.6,4.0,0.0,21.6,24.1,79,104,
4,Cydney Horton,22,.216,.167,.000,.333,9.8,6.3,8.3,0.0,0.0,14.0,12.7,18.0,52,110,
6,Kara Jenkins,17,.750,.750,.500,.000,6.4,8.1,7.1,0.0,6.9,6.0,33.3,8.9,99,97,
7,Jessa Jeppesen,12,.500,.500,.000,.000,9.0,11.5,10.1,0.0,0.0,0.0,33.3,12.6,71,112,
8,Jessica Tingey,5,,,,,0.0,27.6,12.1,0.0,0.0,0.0,100.0,10.1,0,101,
9,Blaire Brady,4,,,,,27.0,0.0,15.2,0.0,0.0,0.0,100.0,12.6,18,118,
10,Taylor Floyd,3,,,,,0.0,92.0,40.4,100.0,0.0,0.0,100.0,16.8,27,72,
11,Becca Schrimpsher,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,114,
12,Abyee Maracigan,1,.769,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,165,118,
13,Sheryl Bitter,1,,,,,0.0,0.0,0.0,0.0,58.7,0.0,,0.0,,-5,
14,School Totals,200,.350,.279,.385,.327,35.1,48.3,40.9,46.2,13.2,15.4,25.0,100.0,61.8,102.9,
