,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Makenzie Meyer,40,6,9,.667,2,2,1.000,4,7,.571,2,4,.500,0,3,3,4,0,0,2,3,18
1,Kathleen Doyle,39,6,13,.462,6,11,.545,0,2,.000,3,4,.750,0,2,2,3,3,0,2,3,15
2,Megan Gustafson,37,10,15,.667,10,15,.667,0,0,,4,4,1.000,3,16,19,1,1,1,2,2,24
3,Tania Davis,37,2,7,.286,1,4,.250,1,3,.333,2,2,1.000,1,0,1,6,0,0,2,0,7
4,Hannah Stewart,33,2,5,.400,2,5,.400,0,0,,0,0,,0,2,2,2,3,3,3,2,4
6,Amanda Ollinger,7,0,0,,0,0,,0,0,,0,0,,1,1,2,0,1,0,0,0,0
7,Alexis Sevillian,4,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0
8,Monika Czinano,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,26,50,.520,21,37,.568,5,13,.385,11,14,.786,6,24,30,17,8,4,11,10,68
