,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Makenzie Meyer,40,.826,.889,.778,.444,0.0,8.1,5.4,20.0,0.0,0.0,15.7,19.0,141,100,
1,Kathleen Doyle,39,.503,.462,.154,.308,0.0,5.5,3.7,15.5,5.1,0.0,11.9,25.6,104,89,
2,Megan Gustafson,37,.710,.667,.000,.267,17.1,46.7,36.7,7.1,1.8,4.0,10.7,30.2,136,65,
3,Tania Davis,37,.440,.357,.429,.286,5.7,0.0,1.9,27.2,0.0,0.0,20.2,15.9,108,107,
4,Hannah Stewart,33,.400,.400,.000,.000,0.0,6.6,4.3,10.3,6.0,13.5,37.5,14.4,63,82,
6,Amanda Ollinger,7,,,,,30.1,15.4,20.4,0.0,9.5,0.0,,0.0,217,71,
7,Alexis Sevillian,4,.000,.000,1.000,.000,52.6,0.0,17.9,38.5,0.0,0.0,0.0,14.9,102,107,
8,Monika Czinano,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,107,
9,School Totals,200,.600,.570,.260,.280,31.6,64.9,53.6,65.4,13.3,14.8,16.3,100.0,113.3,86.7,
