,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Belmont ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kylee Smith,36,9,16,.563,7,13,.538,2,3,.667,3,4,.750,3,5,8,4,1,0,4,4,23
1,Darby Maggard,36,5,13,.385,0,1,.000,5,12,.417,0,0,,0,1,1,2,1,0,1,2,15
2,Sally McCabe,33,5,14,.357,3,11,.273,2,3,.667,4,5,.800,5,7,12,1,0,4,3,3,16
3,Jenny Roy,30,0,4,.000,0,2,.000,0,2,.000,0,0,,1,2,3,4,0,0,3,5,0
4,Lauren Thompson,28,4,6,.667,4,6,.667,0,0,,0,0,,1,1,2,1,0,0,1,2,8
6,Frankie Joubran,16,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,0,0,2
7,Sierra Jones,14,3,3,1.000,3,3,1.000,0,0,,0,0,,0,3,3,0,0,0,0,4,6
8,Paris Lawson,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,Maddie Wright,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,200,27,59,.458,18,39,.462,9,20,.450,7,9,.778,10,21,31,14,2,4,13,20,70
