,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Zia Cooke,33,.469,.364,.182,.545,0.0,9.6,4.8,5.2,5.0,0.0,22.7,23.4,91,73,
1,Destanni Henderson,32,.000,.000,.250,.500,0.0,16.4,8.3,17.9,6.9,0.0,17.0,8.0,43,66,
2,Victaria Saxton,30,.750,.700,.000,.700,10.8,10.5,10.7,7.1,0.0,2.5,13.3,22.0,147,81,
3,Aliyah Boston,30,.693,.654,.231,.231,32.4,31.6,32.0,23.1,0.0,0.0,12.3,23.8,150,77,
4,Brea Beal,23,.371,.438,.375,.375,9.4,18.3,13.9,0.0,0.0,3.2,9.7,19.7,89,78,
6,Laeticia Amihere,24,.479,.455,.091,.091,18.0,17.5,17.8,8.5,2.3,3.1,34.4,31.8,78,73,
7,Destiny Littleton,22,.510,.300,.800,1.200,4.9,14.4,9.7,13.9,0.0,0.0,11.6,17.2,130,82,
8,Eniya Russell,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,86,
9,Elysa Wesolek,2,,,,,0.0,0.0,0.0,0.0,0.0,37.0,,0.0,,52,
10,Olivia Thompson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,87,
11,School Totals,200,.525,.476,.226,.452,51.4,81.6,66.7,42.9,11.1,7.4,18.4,100.0,109.7,73.6,
